"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Bat","Fld","Rep","Pos","RAR","WAR","Dol","Spd","wRC+","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","BsR","FA% (sc)","FT% (sc)","FC% (sc)","FS% (sc)","FO% (sc)","SI% (sc)","SL% (sc)","CU% (sc)","KC% (sc)","EP% (sc)","CH% (sc)","SC% (sc)","KN% (sc)","UN% (sc)","vFA (sc)","vFT (sc)","vFC (sc)","vFS (sc)","vFO (sc)","vSI (sc)","vSL (sc)","vCU (sc)","vKC (sc)","vEP (sc)","vCH (sc)","vSC (sc)","vKN (sc)","FA-X (sc)","FT-X (sc)","FC-X (sc)","FS-X (sc)","FO-X (sc)","SI-X (sc)","SL-X (sc)","CU-X (sc)","KC-X (sc)","EP-X (sc)","CH-X (sc)","SC-X (sc)","KN-X (sc)","FA-Z (sc)","FT-Z (sc)","FC-Z (sc)","FS-Z (sc)","FO-Z (sc)","SI-Z (sc)","SL-Z (sc)","CU-Z (sc)","KC-Z (sc)","EP-Z (sc)","CH-Z (sc)","SC-Z (sc)","KN-Z (sc)","wFA (sc)","wFT (sc)","wFC (sc)","wFS (sc)","wFO (sc)","wSI (sc)","wSL (sc)","wCU (sc)","wKC (sc)","wEP (sc)","wCH (sc)","wSC (sc)","wKN (sc)","wFA/C (sc)","wFT/C (sc)","wFC/C (sc)","wFS/C (sc)","wFO/C (sc)","wSI/C (sc)","wSL/C (sc)","wCU/C (sc)","wKC/C (sc)","wEP/C (sc)","wCH/C (sc)","wSC/C (sc)","wKN/C (sc)","O-Swing% (sc)","Z-Swing% (sc)","Swing% (sc)","O-Contact% (sc)","Z-Contact% (sc)","Contact% (sc)","Zone% (sc)","Pace","Def","wSB","UBR","Age Rng","Off","Lg","wGDP","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","AVG+","BB%+","K%+","OBP+","SLG+","ISO+","BABIP+","LD+%","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","CStr%","CSW%","xBA","xSLG","xwOBA","L-WAR","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Arquimedez Pozo","BOS","4","17","0","0","3","0","0.0%","29.4%",".067",".364",".267",".250",".333",".248","","39","0.0","-1.3","0.0","-0.1","23","4","15","17","4","3","1","0","0","0","3","0","0","5","0","1","1","0","0","0",".267","","","","","","","","","","","0.0%","29.4%","0.00",".250",".333",".583",".067",".364","","","","","","","","",".248","-1.2","1","-1.3","0.0","0.5","0.0","-0.7","-0.1","","0.1","39","-0.04","-0.36","0.32","-1.64","-0.13","1.24","","0","-0.10","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","","23 - 23","-1.3","0.1","","","","","","","","29.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","0","178","73","78","42","120","","","","","","","","","","","","","","","","","","0","","","","","","-0.1","4","17","0","0","3","0","0.0%","29.4%",".067",".364",".267",".250",".333",".248","","39","0.0","-1.3","0.0","-0.1","1010508"
"Tim Spehr","- - -","25","52","2","5","6","1","3.8%","30.8%",".143",".226",".184",".231",".327",".247","","41","0.2","-3.7","1.9","0.0","30","25","49","52","9","6","1","0","2","5","6","2","0","16","1","0","0","0","1","0",".184","","","","","","","","","","","3.8%","30.8%","0.13",".231",".327",".557",".143",".226","","","","","","","","",".247","-3.7","3","-3.9","1.0","1.6","0.9","-0.1","0.0","","4.6","41","-0.02","-0.86","0.85","-1.21","-0.10","0.93","1.81","1","-0.24","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","0.2","","30 - 30","-3.7","0.2","","","","","","","","38.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","43","186","68","76","92","75","","","","","","","","","","","","","","","","","","0","","","","","","0.0","25","52","2","5","6","1","3.8%","30.8%",".143",".226",".184",".231",".327",".247","","41","0.2","-3.7","1.9","0.0","1012315"
"Adrian Brown","PIT","48","167","1","17","10","8","7.8%","10.8%",".061",".209",".190",".273",".252",".247","","39","-0.1","-13.0","-5.5","-1.3","23","48","147","167","28","21","6","0","1","17","10","13","0","18","4","1","2","3","8","4",".190","","","","","","","","","","","7.8%","10.8%","0.72",".273",".252",".524",".061",".209","","","","","","","","",".247","-11.9","9","-12.9","-6.0","5.2","0.5","-13.2","-1.3","","5.2","39","-0.43","-2.77","2.34","-9.33","-0.95","0.90","0.92","4","-0.64","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.5","-0.1","","23 - 23","-13.0","0.2","","","","","","","","19.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","85","65","80","59","40","69","","","","","","","","","","","","","","","","","","0","","","","","","-1.3","48","167","1","17","10","8","7.8%","10.8%",".061",".209",".190",".273",".252",".247","","39","-0.1","-13.0","-5.5","-1.3","985"
"Aaron Boone","CIN","16","52","0","5","5","1","3.8%","9.6%",".020",".273",".245",".275",".265",".247","","41","0.2","-3.7","-3.9","-0.6","24","16","49","52","12","11","1","0","0","5","5","2","0","5","0","0","1","1","1","0",".245","","","","","","","","","","","3.8%","9.6%","0.40",".275",".265",".540",".020",".273","","","","","","","","",".247","-3.7","3","-3.9","-4.0","1.6","0.1","-5.9","-0.6","","4.5","41","-0.35","-1.04","0.68","-4.00","-0.42","1.09","0.54","4","-0.39","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.9","0.2","","24 - 24","-3.7","0.1","","","","","","","","13.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","42","58","80","62","13","90","","","","","","","","","","","","","","","","","","0","","","","","","-0.6","16","52","0","5","5","1","3.8%","9.6%",".020",".273",".245",".275",".265",".247","","41","0.2","-3.7","-3.9","-0.6","311"
"Richie Sexson","CLE","5","11","0","1","0","0","0.0%","18.2%",".000",".333",".273",".273",".273",".246","","39","0.0","-0.9","-0.2","-0.1","22","5","11","11","3","3","0","0","0","1","0","0","0","2","0","0","0","2","0","0",".273","","","","","","","","","","","0.0%","18.2%","0.00",".273",".273",".545",".000",".333","","","","","","","","",".246","-0.8","1","-0.9","0.0","0.3","-0.2","-0.7","-0.1","","1.6","39","-0.27","-0.36","0.08","-2.00","-0.18","1.11","1.68","2","-0.13","-0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","0.0","","22 - 22","-0.9","0.0","","","","","","","","18.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","0","110","80","64","0","110","","","","","","","","","","","","","","","","","","0","","","","","","-0.1","5","11","0","1","0","0","0.0%","18.2%",".000",".333",".273",".273",".273",".246","","39","0.0","-0.9","-0.2","-0.1","709"
"Brian Banks","MIL","28","75","1","9","8","0","8.0%","22.7%",".059",".255",".206",".267",".265",".245","","37","-0.4","-6.4","0.1","-0.4","26","28","68","75","14","12","1","0","1","9","8","6","0","17","0","1","0","1","0","1",".206","","","","","","","","","","","8.0%","22.7%","0.35",".267",".265",".531",".059",".255","","","","","","","","",".245","-5.5","4","-6.0","1.0","2.3","-0.9","-3.7","-0.4","","2.8","37","-0.44","-1.26","0.82","-4.16","-0.46","0.87","1.28","8","-0.68","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","-0.4","","26 - 26","-6.4","0.3","","","","","","","","32.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","88","137","78","62","37","84","","","","","","","","","","","","","","","","","","0","","","","","","-0.4","28","75","1","9","8","0","8.0%","22.7%",".059",".255",".206",".267",".265",".245","","37","-0.4","-6.4","0.1","-0.4","1589"
"Mike Devereaux","TEX","29","80","0","8","7","1","8.8%","12.5%",".042",".238",".208",".275",".250",".245","","35","0.2","-6.4","0.1","-0.3","34","29","72","80","15","12","3","0","0","8","7","7","0","10","0","1","0","0","1","0",".208","","","","","","","","","","","8.8%","12.5%","0.70",".275",".250",".525",".042",".238","","","","","","","","",".245","-5.8","4","-6.6","1.0","2.5","-0.9","-3.5","-0.3","","4.1","35","-0.55","-1.48","0.94","-1.27","-0.11","0.96","1.54","4","-0.56","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.2","","34 - 34","-6.4","0.3","","","","","","","","21.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","97","76","81","58","26","79","","","","","","","","","","","","","","","","","","0","","","","","","-0.3","29","80","0","8","7","1","8.8%","12.5%",".042",".238",".208",".275",".250",".245","","35","0.2","-6.4","0.1","-0.3","1003242"
"Derrick May","PHI","83","159","1","8","13","4","5.0%","16.4%",".067",".268",".228",".266",".295",".244","","37","0.4","-12.3","-0.6","-0.8","28","83","149","159","34","27","5","1","1","8","13","8","3","26","0","1","0","4","4","1",".228","","","","","","","","","","","5.0%","16.4%","0.31",".266",".295",".561",".067",".268","","","","","","","","",".244","-11.7","8","-12.7","1.0","4.9","-1.6","-7.8","-0.8","","4.5","37","-0.73","-2.77","2.04","-10.98","-1.12","0.87","0.89","29","-0.86","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.6","0.4","","28 - 28","-12.3","0.2","","","","","","","","22.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","55","99","78","70","44","88","","","","","","","","","","","","","","","","","","0","","","","","","-0.8","83","159","1","8","13","4","5.0%","16.4%",".067",".268",".228",".266",".295",".244","","37","0.4","-12.3","-0.6","-0.8","1008293"
"Tim Worrell","SDP","60","17","0","3","1","0","11.8%","47.1%",".000",".429",".200",".294",".200",".243","","44","0.0","-1.2","1.9","0.1","29","60","15","17","3","3","0","0","0","3","1","2","0","8","0","0","0","0","0","0",".200","","","","","","","","","","","11.8%","47.1%","0.25",".294",".200",".494",".000",".429","","","","","","","","",".243","-1.3","1","-1.2","0.0","0.5","1.9","1.2","0.1","","2.6","44","-0.07","-0.26","0.20","-0.54","-0.05","0.84","","0","-0.12","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","0.0","","29 - 29","-1.2","0.0","","","","","","","","58.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","129","286","86","47","0","141","","","","","","","","","","","","","","","","","","0","","","","","","0.1","60","17","0","3","1","0","11.8%","47.1%",".000",".429",".200",".294",".200",".243","","44","0.0","-1.2","1.9","0.1","1139"
"Tomas Perez","TOR","40","138","0","9","9","1","8.0%","20.3%",".057",".253",".195",".267",".252",".242","","37","-0.2","-11.3","4.8","-0.2","23","40","123","138","24","19","3","2","0","9","9","11","0","28","1","0","3","2","1","1",".195","","","","","","","","","","","8.0%","20.3%","0.39",".267",".252",".519",".057",".253","","","","","","","","",".242","-10.4","7","-11.1","3.0","4.3","1.8","-1.7","-0.2","","4.5","37","-0.58","-2.55","1.97","-8.21","-0.89","1.00","","0","-0.63","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","-0.2","","23 - 23","-11.3","0.6","","","","","","","","28.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","88","123","78","59","36","84","","","","","","","","","","","","","","","","","","0","","","","","","-0.2","40","138","0","9","9","1","8.0%","20.3%",".057",".253",".195",".267",".252",".242","","37","-0.2","-11.3","4.8","-0.2","965"
"Sherman Obando","MON","41","54","2","3","9","0","11.1%","25.9%",".149",".129",".128",".241",".277",".241","","37","0.0","-4.3","-0.5","-0.3","27","41","47","54","6","3","1","0","2","3","9","6","0","14","1","0","0","0","0","0",".128","","","","","","","","","","","11.1%","25.9%","0.43",".241",".277",".517",".149",".129","","","","","","","","",".241","-4.1","3","-4.3","0.0","1.7","-0.5","-3.1","-0.3","","0.1","37","-0.21","-1.07","0.86","-0.77","-0.07","1.22","1.48","25","-0.20","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","0.0","","27 - 27","-4.3","0.1","","","","","","","","40.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","122","158","70","65","97","42","","","","","","","","","","","","","","","","","","0","","","","","","-0.3","41","54","2","3","9","0","11.1%","25.9%",".149",".129",".128",".241",".277",".241","","37","0.0","-4.3","-0.5","-0.3","1009675"
"Scott Erickson","BAL","34","5","0","0","0","0","20.0%","40.0%",".000",".000",".000",".333",".000",".238","","37","0.0","-0.4","0.6","0.0","29","34","2","5","0","0","0","0","0","0","0","1","0","2","0","0","2","0","0","0",".000","","","","","","","","","","","20.0%","40.0%","0.50",".333",".000",".333",".000",".000","","","","","","","","",".238","-0.4","0","-0.4","0.0","0.2","0.6","0.3","0.0","","0.1","37","-0.13","-0.15","0.03","-0.79","-0.09","2.05","","0","-0.06","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.0","","29 - 29","-0.4","0.0","","","","","","","","60.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","221","242","98","0","0","","","","","","","","","","","","","","","","","","","0","","","","","","0.0","34","5","0","0","0","0","20.0%","40.0%",".000",".000",".000",".333",".000",".238","","37","0.0","-0.4","0.6","0.0","137"
"Wayne Gomes","PHI","37","3","0","0","0","0","33.3%","33.3%",".000",".000",".000",".333",".000",".238","","33","0.0","-0.3","0.3","0.0","24","37","2","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","","","","","","","","","","","33.3%","33.3%","1.00",".333",".000",".333",".000",".000","","","","","","","","",".238","-0.2","0","-0.3","0.0","0.1","0.3","0.2","0.0","","0.1","33","-0.01","-0.02","0.02","-0.18","-0.02","1.09","","0","-0.04","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.0","","24 - 24","-0.3","0.0","","","","","","","","66.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","365","203","97","0","0","0","","","","","","","","","","","","","","","","","","0","","","","","","0.0","37","3","0","0","0","0","33.3%","33.3%",".000",".000",".000",".333",".000",".238","","33","0.0","-0.3","0.3","0.0","191"
"Sandy Martinez","TOR","3","3","0","1","0","0","33.3%","33.3%",".000",".000",".000",".333",".000",".238","","35","0.0","-0.2","-0.9","-0.1","26","3","2","3","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".000","","","","","","","","","","","33.3%","33.3%","1.00",".333",".000",".333",".000",".000","","","","","","","","",".238","-0.2","0","-0.3","-1.0","0.1","0.1","-1.1","-0.1","","2.6","35","0.01","-0.07","0.08","-0.27","-0.02","1.49","","0","0.00","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","0.0","","26 - 26","-0.2","0.0","","","","","","","","66.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","368","202","98","0","0","0","","","","","","","","","","","","","","","","","","0","","","","","","-0.1","3","3","0","1","0","0","33.3%","33.3%",".000",".000",".000",".333",".000",".238","","35","0.0","-0.2","-0.9","-0.1","784"
