"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (sc)","FT% (sc)","FC% (sc)","FS% (sc)","FO% (sc)","SI% (sc)","SL% (sc)","CU% (sc)","KC% (sc)","EP% (sc)","CH% (sc)","SC% (sc)","KN% (sc)","UN% (sc)","vFA (sc)","vFT (sc)","vFC (sc)","vFS (sc)","vFO (sc)","vSI (sc)","vSL (sc)","vCU (sc)","vKC (sc)","vEP (sc)","vCH (sc)","vSC (sc)","vKN (sc)","FA-X (sc)","FT-X (sc)","FC-X (sc)","FS-X (sc)","FO-X (sc)","SI-X (sc)","SL-X (sc)","CU-X (sc)","KC-X (sc)","EP-X (sc)","CH-X (sc)","SC-X (sc)","KN-X (sc)","FA-Z (sc)","FT-Z (sc)","FC-Z (sc)","FS-Z (sc)","FO-Z (sc)","SI-Z (sc)","SL-Z (sc)","CU-Z (sc)","KC-Z (sc)","EP-Z (sc)","CH-Z (sc)","SC-Z (sc)","KN-Z (sc)","wFA (sc)","wFT (sc)","wFC (sc)","wFS (sc)","wFO (sc)","wSI (sc)","wSL (sc)","wCU (sc)","wKC (sc)","wEP (sc)","wCH (sc)","wSC (sc)","wKN (sc)","wFA/C (sc)","wFT/C (sc)","wFC/C (sc)","wFS/C (sc)","wFO/C (sc)","wSI/C (sc)","wSL/C (sc)","wCU/C (sc)","wKC/C (sc)","wEP/C (sc)","wCH/C (sc)","wSC/C (sc)","wKN/C (sc)","O-Swing% (sc)","Z-Swing% (sc)","Swing% (sc)","O-Contact% (sc)","Z-Contact% (sc)","Contact% (sc)","Zone% (sc)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","CStr%","CSW%","xERA","playerid"
"Frank Dimichele","CAL","0","0","0","4","0","4.2","1.93","3.86","3.86",".188","47.6%","","","","9.64","","9.20","","-0.3","23","0","0","9.64","4","0","0","0","0","","4.2","21","5","5","5","2","2","0","0","0","1","1","","","","","","","","","","","","1.93","3.86","0.50","9.64","3.86",".263","1.50",".188","47.6%","9.20","","","","","","","","","","","-3.1","4.2","-3.1","-0.3","","","","-0.04","-0.30","0.26","-1.38","-0.14","0.62","0.90","1.42","0.96","4","-0.17","0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","248","229","","4.8%","9.5%","","","0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.3","0.1","-0.1","0.0","23 - 23","-4.8%","","","","","","","5.09","23.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","120","29","108","455","103","112","67","67","33","114","","","","","","","","","","","","","","","","","","0","","","","1003313"
"Curt Schilling","BAL","0","3","0","4","4","14.2","2.45","6.14","1.84",".328","48.6%","","","","9.82","","7.13","","-0.3","21","0","3","9.82","4","4","0","0","0","","14.2","76","22","19","16","3","10","1","1","2","0","4","","","","","","","","","","","","2.45","6.14","0.40","13.50","1.84",".338","2.18",".328","48.6%","7.13","","","","","","","","","-3.2","14.2","","","-3.2","-0.3","","","","-1.03","-1.91","0.87","-12.47","-1.28","0.86","0.77","0.87","0.43","4","-1.20","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","251","178","","5.3%","13.2%","","","2.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","-0.2","-0.4","-0.5","21 - 21","-7.9%","","","","","","","5.46","22.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","191","23","152","217","133","162","116","68","37","158","","","","","","","","","","","","","","","","","","0","","","","73"
"Joe Niekro","MIN","1","1","0","5","2","11.2","5.40","6.94","1.54",".341","54.1%","","","","10.03","","6.11","","-0.2","43","1","1","10.03","5","2","0","0","0","","11.2","59","16","13","13","2","9","0","0","2","3","7","","","","","","","","","","","","5.40","6.94","0.78","12.34","1.54",".320","2.14",".341","54.1%","6.11","","","","","","","","","-2.0","4.2","-0.1","7.0","-2.1","-0.2","","","","-0.48","-1.19","0.71","-7.57","-0.72","0.86","0.65","0.52","1.33","3","-0.58","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","242","154","","11.9%","15.3%","","","3.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","-0.1","-0.2","-0.3","43 - 43","-3.4%","","","","","","","4.92","30.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","217","45","139","182","126","159","121","73","83","183","","","","","","","","","","","","","","","","","","0","","","","1009582"
"Mike Mason","MIN","0","1","0","5","0","6.2","9.45","12.15","1.35",".350","57.7%","","","","10.80","","6.67","","-0.2","29","0","1","10.80","5","0","0","0","0","","6.2","37","8","8","8","1","9","0","0","0","0","7","","","","","","","","","","","","9.45","12.15","0.78","10.80","1.35",".286","2.55",".350","57.7%","6.67","","","","","","","","","","","-1.8","6.2","-1.8","-0.2","","","","-0.66","-0.81","0.15","-5.75","-0.58","0.62","0.62","0.94","1.50","5","-0.23","-0.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3","260","168","","18.9%","24.3%","","","4.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4","-0.1","-0.1","-0.2","29 - 29","-5.4%","","","","","","","5.16","45.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172","379","45","121","159","112","190","124","81","132","291","","","","","","","","","","","","","","","","","","0","","","","1008221"
"Bill Krueger","LAD","0","0","0","1","1","2.1","3.86","7.71","0.00",".400","57.1%","","","","11.57","","5.77","","0.0","30","0","0","11.57","1","1","0","0","0","","2.1","14","4","3","3","0","2","1","1","0","0","1","","","","","","","","","","","","3.86","7.71","0.50","15.43","0.00",".364","2.57",".400","57.1%","5.77","","","","","","","","","-0.4","2.1","","","-0.4","0.0","","","","-0.25","-0.44","0.19","-2.20","-0.25","1.38","0.96","0.87","2.52","1","-0.13","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","350","171","","7.1%","14.3%","","","5.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","-0.1","0.0","-0.1","30 - 30","-7.1%","","","","","","","5.37","21.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","259","26","184","0","150","204","146","79","47","181","","","","","","","","","","","","","","","","","","0","","","","1007175"
"Mike Jeffcoat","TEX","0","2","0","5","2","10.0","4.50","4.50","0.90",".462","52.8%","","","","11.70","","5.17","","0.0","28","0","2","11.70","5","2","0","0","0","","10.0","52","19","13","13","1","5","1","2","0","0","5","","","","","","","","","","","","4.50","4.50","1.00","17.10","0.90",".422","2.40",".462","52.8%","5.17","","","","","","","","","0.7","7.2","-0.6","2.1","0.1","0.0","","","","-0.28","-0.94","0.66","-6.16","-0.59","0.81","0.54","0.38","0.52","3","-0.38","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","292","131","","9.6%","9.6%","","","6.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","-0.5","0.0","-0.5","28 - 28","0.0%","","","","","","","4.51","21.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","140","58","192","106","166","178","164","74","67","115","","","","","","","","","","","","","","","","","","0","","","","1006378"
"Jose Segura","CHW","0","0","0","4","0","8.2","2.08","8.31","1.04",".439","39.1%","","","","13.50","","6.58","","-0.1","25","0","0","13.50","4","0","0","0","0","","8.2","52","19","17","13","1","8","0","0","2","3","2","","","","","","","","","","","","2.08","8.31","0.25","19.73","1.04",".432","3.12",".439","39.1%","6.58","","","","","","","","","","","-1.5","8.2","-1.5","-0.1","","","","-0.05","-0.10","0.06","-12.00","-1.21","0.08","0.09","0.14","0.04","3","-0.44","-0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","339","170","","3.8%","15.4%","","","6.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.6","-0.4","0.0","-0.5","25 - 25","-11.5%","","","","","","","5.90","21.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","259","15","222","123","170","232","156","55","27","184","","","","","","","","","","","","","","","","","","0","","","","1011726"
"Adam Peterson","CHW","0","1","0","2","2","6.0","7.50","9.00","0.00",".300","25.0%","","","","13.50","","4.10","","0.1","22","0","1","13.50","2","2","0","0","0","","6.0","31","6","9","9","0","6","1","0","1","0","5","","","","","","","","","","","","7.50","9.00","0.83","9.00","0.00",".240","2.00",".300","25.0%","4.10","","","","","","","","","0.5","6.0","","","0.5","0.1","","","","-0.65","-1.01","0.36","-6.30","-0.67","1.11","0.96","0.87","0.67","2","-0.35","-0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","339","107","","16.1%","19.4%","","","9.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4","0.0","-0.5","-0.5","22 - 22","-3.2%","","","","","","","4.90","35.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","281","49","101","0","94","149","107","35","113","232","","","","","","","","","","","","","","","","","","0","","","","1010220"
"Vance Lovelace","CAL","0","0","0","3","0","1.1","0.00","20.25","6.75",".250","83.3%","","","","13.50","","19.27","","-0.3","24","0","0","13.50","3","0","0","0","0","","1.1","8","2","2","2","1","3","0","0","0","0","0","","","","","","","","","","","","0.00","20.25","0.00","13.50","6.75",".400","3.75",".250","83.3%","19.27","","","","","","","","","","","-2.6","1.1","-2.6","-0.3","","","","-0.02","-0.04","0.01","-2.36","-0.25","0.53","1.35","1.35","4.35","1","-0.11","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","347","478","","0.0%","37.5%","","","-5.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","0.0","0.1","0.1","24 - 24","-37.5%","","","","","","","9.01","50.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","632","0","152","797","157","279","89","117","0","449","","","","","","","","","","","","","","","","","","0","","","","1007773"
"Rob Woodward","BOS","0","0","0","1","0","0.2","0.00","13.50","0.00",".500","66.7%","","","","13.50","","7.27","","0.0","25","0","0","13.50","1","0","0","0","0","","0.2","5","2","1","1","0","1","0","0","0","0","0","","","","","","","","","","","","0.00","13.50","0.00","27.00","0.00",".500","4.50",".500","66.7%","7.27","","","","","","","","","","","-0.1","0.2","-0.1","0.0","","","","0.00","0.00","0.00","-1.74","-0.16","0.00","0.01","0.01","","0","-0.08","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","331","186","","0.0%","20.0%","","","6.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","-0.1","0.0","0.0","25 - 25","-20.0%","","","","","","","6.91","20.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","421","0","303","0","196","335","178","94","0","240","","","","","","","","","","","","","","","","","","0","","","","1014249"
"Bill Dawley","PHI","0","2","0","8","0","8.2","3.12","4.15","3.12",".351","44.3%","","","","13.50","","7.96","","-0.4","30","0","2","13.50","8","0","0","0","0","","8.2","47","16","13","13","3","4","1","0","2","0","3","","","","","","","","","","","","3.12","4.15","0.75","16.62","3.12",".372","2.31",".351","44.3%","7.96","","","","","","","","","","","-3.4","8.2","-3.4","-0.4","","","","-0.42","-0.72","0.30","-6.02","-0.65","0.47","0.60","0.67","0.67","7","-0.63","-0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2","382","228","","6.4%","8.5%","","","5.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8","-0.2","-0.2","-0.4","30 - 30","-2.1%","","","","","","","4.77","21.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","139","39","198","473","153","183","128","61","42","108","","","","","","","","","","","","","","","","","","0","","","","1003090"
"Jeff Calhoun","PHI","0","0","0","3","0","2.1","3.86","3.86","7.71",".400","71.4%","","","","15.43","","14.34","","-0.3","30","0","0","15.43","3","0","0","0","0","","2.1","14","6","4","4","2","1","0","0","0","0","1","","","","","","","","","","","","3.86","3.86","1.00","23.14","7.71",".462","3.00",".400","71.4%","14.34","","","","","","","","","","","-2.5","2.1","-2.5","-0.3","","","","-0.45","-0.56","0.10","-2.88","-0.31","0.78","0.68","0.85","1.49","3","-0.37","-0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2","436","412","","7.1%","7.1%","","","1.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.3","-0.1","0.1","0.0","30 - 30","0.0%","","","","","","","4.51","28.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","129","53","276","1172","190","238","146","99","47","90","","","","","","","","","","","","","","","","","","0","","","","1001835"
"Steve Carlton","MIN","0","1","0","4","1","9.2","4.66","4.66","4.66",".385","33.3%","","","","16.76","","10.01","","-0.4","43","0","1","16.76","4","1","0","0","0","","9.2","54","20","19","18","5","5","1","0","0","2","5","","","","","","","","","","","","4.66","4.66","1.00","18.62","4.66",".408","2.59",".385","33.3%","10.01","","","","","","","","","-1.6","5.0","-2.9","4.2","-4.5","-0.4","","","","-0.64","-0.89","0.25","-13.10","-1.28","0.40","0.34","0.54","0.07","3","-1.20","-0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","404","252","","9.3%","9.3%","","","6.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8","-0.2","-0.2","-0.4","43 - 43","0.0%","","","","","","","4.51","27.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","145","58","209","549","160","192","137","47","65","111","","","","","","","","","","","","","","","","","","0","","","","1001964"
"Tippy Martinez","MIN","0","0","0","3","0","4.0","6.75","9.00","2.25",".467","34.5%","","","","18.00","","8.27","","-0.1","38","0","0","18.00","3","0","0","0","0","","4.0","24","8","9","8","1","4","0","1","0","1","3","","","","","","","","","","","","6.75","9.00","0.75","18.00","2.25",".421","3.00",".467","34.5%","8.27","","","","","","","","","","","-1.0","4.0","-1.0","-0.1","","","","-0.03","-0.03","0.01","-7.27","-0.72","0.05","0.04","0.05","0.01","1","-0.13","-0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","434","208","","12.5%","16.7%","","","9.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.3","-0.2","0.0","-0.2","38 - 38","-4.2%","","","","","","","5.01","33.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123","281","44","202","266","165","223","166","48","87","200","","","","","","","","","","","","","","","","","","0","","","","1008200"
